식당(ID),식당명,지역명,어워드정보설명,(RTI)지수,온라인화진행여부,수용태세지수,인기도,트립어드바이저평점,씨트립평점,네이버평점,식당상태
704742,뽀빠이상추튀김바베큐,전라북도 전주시,,0.1,Y,0.11,0.03,,,4.34,운영중
704996,치코파닭 전북대점,전라북도 전주시,,0.1,Y,0.11,0.03,,,4.34,운영중
704999,노랑통닭중화산점,전라북도 전주시,,0.1,Y,0.15,0.17,,,4.29,운영중
705181,우아미,,,,N,0.1,,,,,운영중
705421,얌스 객사점,전라북도 전주시,,0.1,Y,0.26,0.33,,,4.41,운영중
705443,전대전,전라북도 전주시,,0.1,Y,0.2,0.31,,,4.39,운영중
705553,써니로스,전라북도 전주시,,0.09,Y,0.19,0.28,,,3.98,운영중
705554,충만치킨 만성점,전라북도 전주시,,0.1,Y,0.13,0.02,,,4.37,운영중
705859,정성호두랑커피랑,전라북도 전주시,,0.1,Y,0.14,,,,4.66,운영중
706077,더리터 전주대점,전라북도 전주시,,0.09,Y,0.12,0.04,,,4.21,운영중
706338,스틸라이프,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.37,운영중
706406,슈퍼맨수산,전라북도 전주시,,0.1,Y,0.28,0.26,,,4.47,운영중
706968,블랙팬 다이너,전라북도 전주시,,0.1,Y,0.27,0.33,,,4.39,운영중
707034,뚜레쥬르 전주센트럴점,,,,N,0.09,,,,,운영중
707170,태권비어,전라북도 전주시,,0.09,Y,0.14,0.33,,,4.25,운영중
707185,샹그릴라,전라북도 전주시,,0.1,Y,0.28,0.01,,,4.39,운영중
707684,돈스파이크,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.34,운영중
708159,진수곱창 ,전라북도 전주시,안심식당,0.1,Y,0.14,0.33,,,4.42,운영중
708224,지금그리고우리,전라북도 전주시,,0.09,Y,0.21,0.12,,,4.05,운영중
708907,행복국수,전라북도 전주시,,0.1,Y,0.23,0.04,,,4.32,운영중
708963,크라운호프 전주객리단점,전라북도 전주시,,0.1,Y,0.18,0.1,,,4.52,운영중
709081,카페화정리,전라북도 전주시,,0.1,Y,0.11,0.33,,,4.37,운영중
709448,은화수식당 전주신시가지점,전라북도 전주시,,0.1,Y,0.19,0.33,,,4.43,운영중
710036,더맛좋은집,전라북도 전주시,,0.1,Y,0.29,,,,4.5,운영중
710515,카페레드브릭스,전라북도 전주시,,0.1,Y,0.22,0.11,,,4.44,운영중
710738,해방곱창 전주본점,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.34,운영중
710800,팔레티,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.32,운영중
711956,ABC COFFEE 에이비씨커피 효자4동점,전라북도 전주시,,0.1,Y,0.11,0.03,,,4.29,운영중
712228,빵굽는아저씨,전라북도 전주시,,0.1,Y,0.11,0.07,,,4.39,운영중
712284,더리터전주시청점,전라북도 전주시,,0.09,Y,0.12,,,,4.18,운영중
712396,윰스,전라북도 전주시,,0.1,Y,0.12,0.11,,,4.62,운영중
712644,일구팔팔,전라북도 전주시,,0.1,Y,0.17,0.03,,,4.3,운영중
712735,파주옥곰탕 전주점,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.4,운영중
712891,공차 전주송천점,전라북도 전주시,,0.1,Y,0.12,0.13,,,4.43,운영중
713323,추노네가맥,전라북도 전주시,,0.09,Y,0.11,0.01,,,4.16,운영중
713686,커피베이중화산점,전라북도 전주시,,0.1,Y,0.12,0.02,,,4.51,운영중
713701,두메향기,전라북도 전주시,,0.1,Y,0.24,0.1,,,4.57,운영중
713906,요거프레소 에코시티점,전라북도 전주시,,0.1,Y,0.13,0.04,,,4.68,운영중
713915,평화광장 가맥,전라북도 전주시,,0.1,Y,0.1,,,,4.63,운영중
714460,커피에반하다전주만성남부점,전라북도 전주시,,0.1,Y,0.13,0.03,,,4.31,운영중
715290,요가파이어 전주점,전라북도 전주시,,0.1,Y,0.3,0.33,,,4.39,운영중
715890,선데이칠,전라북도 전주시,,0.1,Y,0.2,0.33,,,4.44,운영중
716029,전주비빔소리,,,,N,0.07,,,,0.21,미확인
716173,오박사,전라북도 전주시,,0.1,Y,0.12,,,,4.5,운영중
716453,영아네밥상,전라북도 전주시,,0.1,Y,0.18,0.19,,,4.29,운영중
716583,국수나무 전주만성점,전라북도 전주시,,0.09,Y,0.12,0.07,,,4.25,운영중
717544,미래식품,,,,N,0.08,,,,,운영중
717579, 엄마손김치찌개전주혁신점 ,전라북도 전주시,,0.1,Y,0.14,0.17,,,4.29,운영중
717585,드림박스 송천점,전라북도 전주시,,0.09,Y,0.21,0.33,,,4.18,운영중
717626,커피에반하다,전라북도 전주시,,0.1,Y,0.14,,,,4.35,운영중
717641,파스톨로지,전라북도 전주시,,0.1,Y,0.21,0.33,,,4.55,운영중
717715,국수나무,전라북도 전주시,,0.09,Y,0.16,0.07,,,4.19,운영중
717724,고빼기 효자점,전라북도 전주시,,0.09,Y,0.12,0.06,,,4.12,운영중
718304,새참김밥,전라북도 전주시,,0.09,Y,0.12,0.01,,,4.2,운영중
718315,데일리매일리,전라북도 전주시,,0.1,Y,0.22,0.33,,,4.6,운영중
718602,커피니평화모악점,전라북도 전주시,,0.1,Y,0.12,0.08,,,4.39,운영중
719029,유쿄니,전라북도 전주시,,0.1,Y,0.12,0.33,,,4.31,운영중
719165,맨스플레이트,전라북도 전주시,,0.1,Y,0.17,0.33,,,4.44,운영중
719258,이것이김밥이다,전라북도 전주시,,0.1,Y,0.28,0.07,,,4.45,운영중
720357,88콩나물국밥&짜글이,전라북도 전주시,,0.1,Y,0.13,0.11,,,4.31,운영중
720407,상무초밥 전주도청직영점,전라북도 전주시,,0.1,Y,0.25,0.33,,,4.29,운영중
721579,모락육회,전라북도 전주시,,0.1,Y,0.27,0.06,,,4.69,운영중
721776,싸움의고수 전북대점,전라북도 전주시,,0.1,Y,0.19,0.18,,,4.39,운영중
722419,유화당,전라북도 전주시,,0.1,Y,0.21,0.33,,,4.39,운영중
723107,공차 효자점,전라북도 전주시,,0.1,Y,0.12,0.09,,,4.41,운영중
723358,가비온,전라북도 전주시,,0.09,Y,0.14,0.33,,,4.24,운영중
723855,쌈쌘 전북대점,전라북도 전주시,,0.1,Y,0.15,0.23,,,4.7,운영중
723912,라따블데뤼땡,전라북도 전주시,,0.1,Y,0.2,0.33,,,4.42,운영중
724010,카페우정 노는우리협동조합,전라북도 전주시,,0.09,Y,0.16,,,,4.22,운영중
724086,유로코피자 전북 전주혁신점,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.3,운영중
724470,만년닭강정,전라북도 전주시,,0.09,Y,0.13,0.33,,,4.1,운영중
725183,컬러인 커피 금암점,전라북도 전주시,,0.1,Y,0.17,0.09,,,4.31,운영중
725456,꿀삐닭강정 전주효자점,전라북도 전주시,,0.1,Y,0.09,0.06,,,4.47,운영중
725632,빽다방 전주 동산점,전라북도 전주시,,0.1,Y,0.13,0.06,,,4.45,운영중
725690,밥상위의한우 송천점,전라북도 전주시,,0.1,Y,0.27,0.33,,,4.36,운영중
726226,별따주는부뚜막,,,,N,0.09,,,,5,운영중
726410,옛날시골통닭(중앙시장점),,,,N,0.07,,,,,미확인
726880,카페 헤이와,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.58,운영중
726952,서양커피,전라북도 전주시,,0.1,Y,0.18,0.33,,,4.48,운영중
727010,르델리스,전라북도 전주시,,0.1,Y,0.15,0.32,,,4.4,운영중
727610,피자애덕진하가점,전라북도 전주시,,0.1,Y,0.16,0.06,,,4.47,운영중
727801,BHC치킨 전주송천2호점,,,,N,0.07,,,,,미확인
728006,족발야시장도청점,전라북도 전주시,,0.1,Y,0.17,0.19,,,4.49,운영중
728189,소야한우야,전라북도 전주시,,0.1,Y,0.15,0.12,,,4.35,운영중
729012,카페스토리,전라북도 전주시,,0.08,Y,0.1,0.01,,,3.68,운영중
729653,우노스 베이커리,전라북도 전주시,,0.1,Y,0.22,0.33,,,4.39,운영중
729735,밀롱커피,,,,N,0.1,,,,1.78,미확인
730039,국수공장,전라북도 전주시,,0.1,Y,0.16,0.19,,,4.42,운영중
730284,응급실국물떡볶이 전주평화점,전라북도 전주시,,0.1,Y,0.17,0.33,,,4.53,운영중
730580,킹스타피자만성점,전라북도 전주시,,0.1,Y,0.17,0.1,,,4.61,운영중
731132,건강식당,,,,N,0.09,,,,,폐업
732157,응급실국물떡볶이 전주효자점,전라북도 전주시,,0.1,Y,0.3,0.19,,,4.53,운영중
732279,낙지마당송천점,전라북도 전주시,,0.09,Y,0.11,0.1,,,4.18,운영중
732488,커피플로트,전라북도 전주시,,0.09,Y,0.12,0.01,,,4.2,운영중
732502,설맥,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.44,운영중
732986,UM JAMAE,,,,N,0.09,,,,1.73,미확인
733263,고신당,전라북도 전주시,,0.1,Y,0.16,0.22,,,4.54,운영중
734291,커피나무79 카페,전라북도 전주시,,0.1,Y,0.24,0.03,,,4.33,운영중
735767,이비가짬뽕 전주 송천점,전라북도 전주시,,0.09,Y,0.13,0.26,,,4.26,운영중
735854,미친고기 효자점,전라북도 전주시,,0.1,Y,0.21,0.33,,,4.35,운영중
736484,이모김밥,전라북도 전주시,,0.09,Y,0.13,0.01,,,4.04,운영중
736609,범프리카인생치킨 완산점,전라북도 전주시,,0.09,Y,0.18,0.12,,,4.04,운영중
737251,뭉실베이커리,전라북도 전주시,,0.1,Y,0.13,0.12,,,4.51,운영중
737608,구운통닭 송천점,전라북도 전주시,,0.1,Y,0.1,0.08,,,4.32,운영중
737791,성연횟집,전라북도 전주시,,0.1,Y,0.1,0.16,,,4.41,운영중
738027,화월짜글이,전라북도 전주시,,0.09,Y,0.12,0.03,,,4.15,운영중
738361,모두가만두,전라북도 전주시,,0.09,Y,0.15,0.02,,,4.18,운영중
739077,더벤티 전주법조타운점,전라북도 전주시,,0.09,Y,0.13,0.33,,,4.23,운영중
739470,옛날아우내순대 전주점,전라북도 전주시,,0.09,Y,0.14,0.13,,,4.2,운영중
739688,후라이드참잘하는집 송천점,전라북도 전주시,,0.1,Y,0.13,0.18,,,4.3,운영중
740593,이치류양심,전라북도 전주시,,0.11,Y,0.21,0.33,,,4.74,운영중
742157,우희,전라북도 전주시,,0.21,Y,0.22,0.34,5,,4.34,운영중
742263,아스라이,전라북도 전주시,,0.1,Y,0.3,0.33,,,4.49,운영중
742726,베러댄와플 전주고사점,전라북도 전주시,,0.1,Y,0.18,0.19,,,4.5,운영중
742990,소호,전라북도 전주시,,0.1,Y,0.23,0.09,,,4.47,운영중
743277,마닐마닐테라스,전라북도 전주시,,0.21,Y,0.18,0.34,5,,4.33,운영중
743304,중앙동꿀꽈배기,전라북도 전주시,,0.09,Y,0.11,0.01,,,4.23,운영중
744480,가마꿉 효자점,전라북도 전주시,,0.1,Y,0.31,0.04,,,4.32,운영중
745577,티암,전라북도 전주시,,0.1,Y,0.18,0.01,,,4.63,운영중
745601,마시루,전라북도 전주시,,0.09,Y,0.18,0.03,,,4.13,운영중
745632,노매딕 브루잉 컴퍼니,전라북도 전주시,,0.21,Y,0.16,0.36,5,,4.48,운영중
746072,빈타이 송천점,전라북도 전주시,,0.1,Y,0.15,0.33,,,4.37,운영중
746204,유례있는카페,전라북도 전주시,,0.1,Y,0.25,,,,4.33,운영중
746484,이대가메밀막국수,전라북도 전주시,,0.09,Y,0.15,0.33,,,4.01,운영중
746716,봉마땡B&co,전라북도 전주시,,0.1,Y,0.16,0.2,,,4.31,운영중
746753,할매닭발 송천점,전라북도 전주시,,0.1,Y,0.09,0.18,,,4.46,운영중
746844,더마,전라북도 전주시,,0.1,Y,0.2,0.12,,,4.33,운영중
747229,스위트박스 신시가지점,전라북도 전주시,,0.1,Y,0.13,0.06,,,4.59,운영중
747358,라보테,전라북도 전주시,안심식당,0.1,Y,0.13,0.33,,,4.46,운영중
747426,소몽,전라북도 전주시,,0.1,Y,0.19,0.33,,,4.61,운영중
747454,지금보고싶다 객사점,전라북도 전주시,,0.08,Y,0.11,0.03,,,3.81,운영중
747773,바리스타케이,전라북도 전주시,,0.1,Y,0.11,0.14,,,4.66,운영중
748079,호성루,전라북도 전주시,,0.09,Y,0.14,0.1,,,4.23,운영중
748086,공차 전주중화산점,전라북도 전주시,,0.1,Y,0.12,0.2,,,4.32,운영중
748597,장미맨숀,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.34,운영중
748830,치히로,전라북도 전주시,,0.09,Y,0.12,0.33,,,4.22,운영중
749329,대한참치,전라북도 전주시,안심식당,0.1,Y,0.12,0.33,,,4.28,운영중
749499,진도야족발보쌈,전라북도 전주시,,0.09,Y,0.15,0.33,,,3.97,운영중
750682,도도랑족발보쌈,전라북도 전주시,,0.1,Y,0.13,0.03,,,4.4,운영중
751431,짱닭치킨 효자중화산점,전라북도 전주시,,0.1,Y,0.11,0.04,,,4.34,운영중
751451,리가든 송천점,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.37,운영중
751497,60계 치킨 전주효자신시가지점,전라북도 전주시,,0.09,Y,0.11,0.33,,,4.27,운영중
751931,루담,전라북도 전주시,,0.1,Y,0.16,0.01,,,4.38,운영중
752146,미스사이공 NC웨이브 객사점,전라북도 전주시,,0.1,Y,0.14,0.16,,,4.51,운영중
752235,모닥,전라북도 전주시,,0.1,Y,0.21,0.17,,,4.28,운영중
752857,천마민물숯불장어,전라북도 전주시,,0.1,Y,0.11,0.18,,,4.67,운영중
753055,홍루이젠 신시가지점,전라북도 전주시,,0.1,Y,0.12,0.29,,,4.43,운영중
753363,망향비빔국수 전주완산점,전라북도 전주시,,0.1,Y,0.14,0.19,,,4.37,운영중
753634,당도,전라북도 전주시,,0.1,Y,0.2,0.31,,,4.47,운영중
753704,연안식당 전주송천점,전라북도 전주시,,0.09,Y,0.21,0.33,,,4.23,운영중
753876,송천각,전라북도 전주시,,0.1,Y,0.11,0.17,,,4.34,운영중
754658,에그드랍전북도청점,전라북도 전주시,,0.1,Y,0.2,0.33,,,4.3,운영중
755368,강스키친,전라북도 전주시,,0.1,Y,0.15,0.22,,,4.48,운영중
755708,앨리스인더키친,전라북도 전주시,,0.1,Y,0.19,0.33,,,4.54,운영중
756278,도도랑 족발보쌈 송천점,전라북도 전주시,,0.09,Y,0.16,0.33,,,4.27,운영중
756812,츠츠허허평화점,전라북도 전주시,,0.09,Y,0.15,0.11,,,4.26,운영중
757151,전주예촌소바,전라북도 전주시,안심식당,0.09,Y,0.15,0.32,,,4.23,운영중
757818,연안식당,전라북도 전주시,,0.09,Y,0.15,0.24,,,4.24,운영중
758318,미카도스시 전주객사점,전라북도 전주시,,0.09,Y,0.17,0.33,,,4.27,운영중
758991,새우락 전북대점,전라북도 전주시,,0.1,Y,0.21,0.33,,,4.69,운영중
759074,cafe홍시궁 본점,전라북도 전주시,,0.1,Y,0.16,0.33,,,4.66,운영중
759131,도첸,전라북도 전주시,,0.1,Y,0.15,0.33,,,4.72,운영중
759561,더키마클럽,전라북도 전주시,,0.1,Y,0.16,0.33,,,4.5,운영중
759853,리즈카페,전라북도 전주시,,0.1,Y,0.27,0.23,,,4.51,운영중
760188,다랑가옥,전라북도 전주시,,0.11,Y,0.16,0.33,,,4.77,운영중
761260,카페페스카,전라북도 전주시,,0.1,Y,0.12,0.08,,,4.38,운영중
761311,킹스타피자 에코시티점,전라북도 전주시,,0.1,Y,0.17,0.24,,,4.33,운영중
761711,고향통닭 신서방,전라북도 전주시,,0.1,Y,0.15,0.03,,,4.35,운영중
761908,베스킨라빈스 화산점,전라북도 전주시,,0.1,Y,0.17,0.04,,,4.42,운영중
762812,던킨 전주하가점,전라북도 전주시,,0.1,Y,0.2,0.06,,,4.29,운영중
763092,시양양양꼬치앤샤브샤브,전라북도 전주시,,0.1,Y,0.12,0.12,,,4.4,운영중
763093,치순이통닭 송천점,전라북도 전주시,,0.1,Y,0.19,0.09,,,4.28,운영중
764273,카페제이엔젤,전라북도 전주시,,0.11,Y,0.2,0.07,,,4.74,운영중
764549,동부가맥,전라북도 전주시,,,Y,0.27,,,,,운영중
764843,명륜진사갈비 전주중화산점,전라북도 전주시,모범음식점,0.1,Y,0.18,0.29,,,4.33,운영중
765399,살라오스테리아,전라북도 전주시,,0.1,Y,0.22,0.33,,,4.35,운영중
765713,신포우리만두 에코시티점,전라북도 전주시,,0.1,Y,0.25,0.16,,,4.39,운영중
765777,티앤토르테,전라북도 전주시,,0.1,Y,0.18,0.14,,,4.44,운영중
765942,테이크치킨앤신개념찜닭,전라북도 전주시,,0.08,Y,0.12,0.03,,,3.8,운영중
766146,도르르,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.52,운영중
766564,다락청정중식,전라북도 전주시,안심식당,0.1,Y,0.12,0.01,,,4.28,운영중
766826,오늘나의선물꽃카페,전라북도 전주시,,0.1,Y,0.17,0.33,,,4.57,운영중
767672,해오름 한식뷔페,전라북도 전주시,,0.1,Y,0.11,0.06,,,4.34,운영중
767718,부어치킨 서신점,전라북도 전주시,,0.1,Y,0.14,0.04,,,4.41,운영중
768046,야너땜에한잔가맥,전라북도 전주시,,,Y,0.12,,,,,운영중
768304,달디마카롱,전라북도 전주시,,0.1,Y,0.18,0.23,,,4.67,운영중
768430,카페맘마,전라북도 전주시,,0.1,Y,0.19,,,,4.48,운영중
768798,단골손님 서신점,전라북도 전주시,,0.1,Y,0.11,0.22,,,4.34,운영중
769565,본도시락 전주송천에코시티점,전라북도 전주시,,0.1,Y,0.13,0.14,,,4.33,운영중
769587,효자동떠들썩,전라북도 전주시,,0.1,Y,0.13,0.09,,,4.6,운영중
770402,이디야커피 전주에코세병호점,전라북도 전주시,,0.1,Y,0.17,0.22,,,4.44,운영중
770658,수상한 커리,전라북도 전주시,,0.1,Y,0.1,0.26,,,4.5,운영중
770873,흑화당 전주 전북대점,전라북도 전주시,,0.1,Y,0.16,0.26,,,4.3,운영중
771386,깐깐한족발 전주신시가지점,전라북도 전주시,,0.11,Y,0.22,0.33,,,4.73,운영중
771613,카페달곰,,,,N,0.09,,,,2.66,운영중
771721, 에그드랍전주에코시티점 ,전라북도 전주시,,0.1,Y,0.17,0.33,,,4.34,운영중
772114,오오비,전라북도 전주시,,0.1,Y,0.11,0.33,,,4.4,운영중
772453,퐁당스윗,전라북도 전주시,,0.1,Y,0.18,0.24,,,4.55,운영중
772538,객주,전라북도 전주시,,0.1,Y,0.12,,,,4.39,운영중
772618,진미면막국수 모악점,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.3,운영중
773725,아윌,전라북도 전주시,,0.1,Y,0.16,0.17,,,4.49,운영중
773976,현해탄,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.52,운영중
774263,메가커피 전주에코시티점,전라북도 전주시,,0.1,Y,0.13,0.08,,,4.42,운영중
775370,땡스투,,,,N,0.14,,,,5,미확인
776237,김밥한끼,전라북도 전주시,,0.09,Y,0.29,0.01,,,4.27,운영중
777102,메르밀 진미집,전라북도 전주시,,0.09,Y,0.25,0.13,,,4.21,운영중
777337,치킨과바람피자 효자점,전라북도 전주시,,0.1,Y,0.12,0.02,,,4.46,운영중
778149,팔공티 전주신시가지점,전라북도 전주시,,0.1,Y,0.21,0.2,,,4.37,운영중
778431,국가대표고기가맛있는집효자점,전라북도 전주시,,0.09,Y,0.12,0.21,,,4.22,운영중
779152,누이단팥빵,,,,N,0.09,,,,2.89,미확인
779860,마크빈 전주송천1호점,전라북도 전주시,,0.1,Y,0.12,0.31,,,4.32,운영중
780321,peacock,,,,N,0.1,,,,1.61,미확인
780490,볼리스 커피 전주평화점,전라북도 전주시,,0.1,Y,0.1,0.01,,,4.31,운영중
780594,상무초밥 전주 송천직영점,전라북도 전주시,,0.1,Y,0.2,0.33,,,4.35,운영중
780889,디저트카페 린,전라북도 전주시,,0.11,Y,0.13,0.21,,,4.73,운영중
781878,겐스빌치킨,,,,N,0.09,,,,,운영중
782157,메가커피 전주서곡점,전라북도 전주시,,0.09,Y,0.13,0.03,,,4.24,운영중
782665,캐빈,전라북도 전주시,,0.1,Y,0.17,0.06,,,4.31,운영중
783089,맑음커피,전라북도 전주시,,0.1,Y,0.11,0.01,,,4.28,운영중
783368,소호당,전라북도 전주시,,0.1,Y,0.15,0.16,,,4.5,운영중
783783,타르트팜 전주점,전라북도 전주시,,0.1,Y,0.15,0.12,,,4.44,운영중
784503,보리보리,전라북도 전주시,,0.09,Y,0.12,0.33,,,4.18,운영중
784689,블루플래닛,전라북도 전주시,,0.1,Y,0.17,0.1,,,4.52,운영중
784824,달콩커피본점,,,,N,0.1,,,,,운영중
784826,플레이그라운드,,,,N,0.1,,,,1.2,운영중
784885,카페L군,,,,N,0.09,,,,0.5,미확인
785128,홍콩반점0410 전주대점,전라북도 전주시,,0.09,Y,0.12,0.2,,,4.05,운영중
786227,마카롱하우스,전라북도 전주시,,0.1,Y,0.09,0.02,,,4.32,운영중
786387,광장포차시골집,전라북도 전주시,,0.1,Y,0.24,0.33,,,4.46,운영중
786411,영등동골목길파스타,전라북도 전주시,,0.1,Y,0.19,0.33,,,4.43,운영중
786746,벌크커피 신시가지점,전라북도 전주시,,0.1,Y,0.21,0.13,,,4.53,운영중
787403,가득,전라북도 전주시,,0.1,Y,0.19,0.33,,,4.6,운영중
787507,태종대조개구이,전라북도 전주시,,0.1,Y,0.16,0.33,,,4.28,운영중
787581,족발슈퍼 전주효자점,전라북도 전주시,,0.09,Y,0.14,0.18,,,4.24,운영중
788348,비에뜨반미전북도청점,전라북도 전주시,,0.1,Y,0.17,0.33,,,4.4,운영중
